x,y,z,w
0.2110306401083195,8.75299855595247,4.81321215551962,76.55474891865943
6.9706454838288865,0.5411868229983607,0.4948431378729412,33.155419109922896
5.674205419772218,8.941379903363277,0.6588065024193479,87.26290050988985
0.8754476892300922,4.176622757160731,3.2245403983404075,42.411771252066714
4.3594482975218085,7.403736990579141,9.177393680795893,96.79613316652889
7.799083566728989,2.9963851201509795,3.718694466363935,63.32711350706462
8.770886952141248,4.63046263418494,0.7034879838332364,69.60725019935929
4.994280713743726,5.86243004039476,8.181965314115802,85.56002908008563
1.829357984052149,9.856753988057957,0.40046738071869536,77.51611199477037
2.430952617918203,4.749315763460464,4.618997147041758,56.82601225702133
9.486099396640494,9.960937809088403,7.836654536434579,131.18092585948452
7.459323575396636,7.712894917986434,5.819134941948509,101.2849635533371
3.2503817960824333,2.4785164876719445,3.082842165719172,39.59966909519086
3.749769389934924,7.849908936462409,0.3532673193924918,71.00824207315404
7.45776772228509,9.077696769356498,8.928520880305248,120.16051091555158
3.544705780085371,5.807181228643158,5.676616665607909,71.8589417176673
9.095108721338462,1.305722768235803,2.928770633972518,54.30680616492202
3.9288909979695905,8.920250627296225,1.7059143185789938,83.27506133868891
3.5246274754092166,0.5616489102986411,1.9404193405473857,23.851310295369508
6.821126626139532,6.755163892815103,1.3215070634010961,78.53517494446713
5.787950877946056,8.078382453376486,8.995737805021761,106.6876941004849
9.870918841898057,2.4051848924989336,2.8521039996464745,64.87628161402418
9.864735134261672,7.793609526791315,7.8704929467790175,117.62568606492295
9.836904177086549,2.3991708047942972,1.2277203248031554,59.82497331631574
2.0927881697575126,4.6628709808921815,4.169972348931993,53.521166592071296
4.289822196037062,4.971607936839387,1.4924738854661002,56.43796599842225
4.410379970342363,4.627315725968795,5.124951582718651,65.40758471130697
9.232601011601586,9.692304231017781,0.48881677075242713,106.24298397578809
8.754106144011432,6.992403660066189,1.692085644772705,89.03950713082716
9.96741554330423,9.508243073615116,1.5278124150904482,111.01080093379407
8.78086696499973,7.054634328114807,8.483007997000028,109.95493214780265
0.61113460484848,9.759260698733081,7.3083754980264715,92.68448980460491
3.0363627715118313,0.8470084377200182,3.338315971102727,28.089458063395632
5.132418379010614,1.0950605350910125,1.9723627998024995,34.11218566108705
2.0888192117988638,6.074960265411601,4.082014054379796,63.126040868216045
0.31165382390042073,5.6419222290745985,8.744881579479523,66.97471563756244
8.827620337516386,2.7206140541221746,1.4579564871528228,58.72864919037924
4.350896211540389,4.3278242600892955,7.36618009834873,69.79689496183282
9.686607696740639,6.565934503541335,7.256132266192013,106.47636911032794
4.93626122175672,0.4997460189782099,0.7832948730847855,25.593151639128706
3.3167735488283023,6.254533783010751,2.8915892158225995,65.72359832385627
0.9383663756161109,7.0717873651013905,2.5813202584893933,60.999937833642356
2.5415159529141462,5.1369143357718015,8.042792707030499,70.2528422831507
9.988351403236656,6.862031505258589,4.120835214926651,100.35013179453671
7.448500920375958,4.123982456867498,3.9967905531426795,70.65225253900435
4.539243950393862,3.9254390093842972,3.4480695198917735,55.97925742694085
8.31154307103702,5.556063112060655,8.973491878289039,99.05908970343978
6.276362067209737,6.809862994772146,5.841041780095574,90.2976145725307
6.585634318530222,2.3881577337458437,2.8218641946258014,51.5252339942192
5.538572021857378,0.3178793833919291,2.0639139394180117,30.571185589427053
3.2253521442931987,0.592117939698984,5.991760264234961,35.02151494777057
6.340871666433069,1.5747281839605476,0.8472458668629268,38.92832155404489
2.317617727314829,2.806958599520255,9.191124769348269,56.49255541394591
2.8462582034096497,5.007182051309816,7.709172401172464,69.5628243763247
7.674057223674994,8.362128288680807,1.7202497576626963,94.39187618845372
8.808399275154214,4.976321208468231,9.428225972388539,98.35252347706009
1.1924215552993667,5.780801935659899,4.16443344030179,57.72860009172213
4.689610748027207,8.505433847880889,7.39938458990668,100.4946336969951
6.119252446380381,2.870967260790823,3.717823405330077,55.72725082704752
2.242385958559232,8.478943433341202,0.6276796475009827,70.2051868101283
5.580130033332712,7.574657265574853,9.2726875413198,103.16118361631422
5.1218534104984235,1.6837964909746628,0.21248781843933084,32.91145253413433
0.9199813349824904,2.5002890173188383,2.028851363223704,27.26850255083294
9.208210782034497,1.4279476574910133,0.7697496064206188,49.13772554983693
0.9316143581287584,3.4264451666348092,5.388378218788775,43.87670825532503
0.8895404317213729,9.018178269366055,2.8090131607573254,75.11244909471986
8.58511041900276,4.634322490033883,6.0931102564409825,85.06002987557116
4.981692654229417,3.956955874197019,5.512094275333092,64.16174456229608
1.418515521587872,1.1015667654168992,5.3384506797398625,29.40038148348937
8.688614433416317,6.042806861661231,3.3637429996346224,87.14533476419776
1.6033558874217746,9.389603194325979,6.202285459325079,90.74750228794417
4.0408376699155415,5.335822069880582,4.549736776254367,67.16331549758934
6.30726484175292,2.412409215007807,3.978898724624924,54.052620045941104
0.5016212126080077,9.806130417426669,2.9012031043536735,79.35300708547973
3.576338521378457,2.4987014082197834,7.932077503510097,55.5924964535826
3.526568695599571,8.52344967983687,4.950311115458956,88.62135588763326
7.729088097234852,4.854142484331863,1.0009572769314479,67.89822161005681
7.623665749016776,1.499708457724075,2.9846315526148173,49.94651685798008
5.557201566850187,7.346674225594359,5.015362418206184,88.70161310117982
8.331945027825213,7.931996767798446,8.263674248105623,113.64278023020685
1.121018639319602,2.4655210478494283,3.293542059188116,31.623348069788754
2.9997281894153316,2.3495600739217917,5.099105331013601,43.74314926815467
1.4337369839941327,2.8271540462585385,4.316763529824411,38.475316849259535
0.48546657768715473,2.588320490309981,6.856710681252542,40.63024178667611
5.784322230326433,7.9441624317002,3.0992325075033333,88.04412346571712
4.797992636207997,3.6585795621592765,9.533328773374109,73.40201380006926
8.98901963031658,9.295058203425766,5.418413119220643,117.2767253029086
0.9360054864457301,8.17196218435998,9.703794218005008,90.0591398903178
9.469755373205638,2.5710757112910674,5.899768942457327,73.57585829923201
9.87148905252145,4.766259941274221,4.326164302025408,85.82826870508158
6.801239756456351,0.1360548560786179,4.038254626191148,40.27210689694917
9.994224002095553,3.12946145577918,5.36443779991041,77.97643959856771
8.367332783469303,0.5432573073271552,3.530244993026489,47.86286726424676
7.068905836696735,2.8143827153863166,7.5507033757793405,70.62841248182917
4.683455554999055,5.8163021514495075,7.560134135186684,82.12833968570283
4.0155131373576305,8.15075359513977,2.4219530152699518,80.38318676121878
2.8389000934350728,1.9542143978609183,7.763895481509024,48.326787603293795
9.224278876222279,9.462896977300915,3.450707711662896,113.4895174809842
7.984069009394291,2.86539425342335,4.217452068761015,64.64639201782366
2.435387260854134,2.9451492131589054,3.7302828026927717,41.54844194360719
1.4008630293600388,5.673695952998266,4.816822300844647,59.769790690961955
5.3222950074270745,2.8470919364593197,7.944622568789792,65.05269129129292
0.6542844041875984,7.807893409505093,3.4871971174736336,67.73398283570694
9.229343124467706,9.681057656209045,9.97939413568898,134.62295849840106
4.63916328535225,1.4116951746361672,7.740551982812059,51.66017531229835
7.075194638601277,7.358906379804123,0.4737121159992552,81.23425956103173
5.925052767780899,2.5150523129641202,8.298337405096765,66.20058947716274
1.2000831322537941,1.3391459273207418,5.057522871571438,29.346922634974682
0.7317247057264042,6.313233425965953,1.8046187935300728,52.533389185257505
8.879326888033939,1.1507052112331817,2.4738946043971968,50.99392784395962
9.156900652268087,5.837473433169912,2.12823193231758,83.87461243821447
3.008255171143647,4.832586085907281,6.090446294122333,64.13246216829256
4.565349664514614,6.929527636974732,9.500931904804794,95.27088783129597
7.444756240847741,4.392092907105484,7.3581797510055305,82.59821456614594
7.670873650545794,8.067288821763308,3.6357378723889155,98.06172997169308
2.575686630965918,5.393362889329682,4.319810159802543,61.01571722857908
8.234255450043257,7.083463760599702,3.3700805565381975,92.63150979398554
4.648760938911691,9.457110414934299,5.255496151994965,100.56130511617175
7.698871508107007,4.5529396451936,7.580736334522066,85.40827255234943
8.131198070992363,7.122193497586251,8.847758845756244,108.92342330434192
8.099608678173894,1.3395213858127397,0.663457579292781,43.7654571512631
2.417832270980905,3.8922960878806343,2.751183106270212,45.170951017898695
6.465504382568086,2.5258959642055645,3.2674175294199683,53.3455418679712
6.025080611467502,5.042789248787047,6.427981149536887,78.68379063599
1.49053594735853,6.800990058481899,8.452152262807655,78.92553098723037
7.7055777439604265,8.111054110480712,9.10446107477002,114.91307297351675
3.7863695126743213,9.516968897520817,8.031528643635589,105.85884626424976
1.2921428468987983,7.817254459909083,3.895771106034045,71.57666592506092
8.155756612105769,6.844367742278557,7.400517555029382,102.73515330946111
9.37467416145415,9.446560042569413,1.7392280880329947,108.84230120790147
1.2591576191850085,7.327602754465059,2.536590022222941,63.93961982466427
7.908643865343658,2.387713652748676,9.262643419662805,76.13650128960377
3.9933482574661996,9.364389931937122,1.0650048905026566,84.71913722493261
9.610935643338811,4.018936671989025,8.65426748494885,92.53910173212498
6.860049887303159,1.2067570752164947,3.795687964809037,47.274562970155216
9.329103683005943,9.82441956420767,5.7758410730001195,123.41487490047781
6.059582079164753,2.171400049749863,1.0454995449274895,42.57462729969052
1.4480551468682579,4.546073099594508,7.222825697070196,59.283209375845175
1.768591285320904,9.906709413628876,9.257346569583728,104.19337074543694
0.08284721515134263,4.387355813713255,4.907374001501172,45.76500156110168
3.7295251964811618,2.4423220310528593,2.04672857334244,38.15454072332198
8.492007929423096,0.17439851600371536,4.281372330000172,48.03293831971891
4.642838041366649,5.161375618411583,0.13368047433230612,55.10202291734459
6.214692635628842,8.19767433261271,0.3054905971160937,83.15896266215263
7.519796433955495,1.200028448335656,9.21633242269641,66.1283821422608
4.039109037903685,4.717461033817031,4.152945182025621,61.63749893441082
5.460378059313963,0.4933429495046959,2.910382006382336,34.02605890293573
5.990679849941345,5.379546769098047,5.848235468920296,79.1642531902126
8.197738411607379,2.5723385887267436,7.021185590242091,71.86088053824298
0.8852318098001211,2.962163252807807,1.5719002414451155,28.99177073319048
5.47223593624936,7.482367415437565,7.655067027712304,97.23071673619731
7.670275151610184,0.6670047502320953,0.8971044790579008,38.04144729523911
4.519416886113489,9.796292023080412,9.78887852740691,116.01834728823758
5.768542647080687,1.7000966191889366,3.7843732338454927,46.327966624181784
5.726333118920305,9.865045288033532,5.331858661748825,107.95622547716242
0.771519489223359,1.0890716238959852,3.5276047979019944,21.292393717871317
7.819812410728899,5.698947330017989,4.151875136083313,83.62750636129147
9.876077494030593,3.017115315671864,2.322280358929243,67.59095826261314
5.968416686917598,1.7093821677866328,7.646040704868312,58.77746403678176
0.33151725716915603,5.722616403748337,6.073418721080807,59.60464001815741
0.618849979940298,1.349858673347345,6.796114327280224,32.31275361503328
1.252412527203568,1.504452586694257,9.950119524723174,45.3911767898436
5.0822967301305155,0.0028989119018241194,1.5453050930078838,24.985394582858483
3.554253107684765,9.133893172235368,3.010298681051089,87.1851606795399
0.8261844390244577,1.554782749636373,4.998794439081456,29.18460032079681
5.565671952610084,9.679770185417171,2.092300267129832,96.29797990975004
4.836754672338711,3.4524455189784167,1.5508684027224162,48.16674253037101
6.054951200525539,8.109184164011385,5.890513688718992,98.65563501633883
9.402504157249375,3.961067261467236,5.110630031137664,80.66937755268114
9.579714336900619,3.233368275568298,7.153132687694176,82.41183333966309
0.10811311136624924,5.003718160547458,4.38744819365136,48.62082415025128
9.182913123217416,0.08115854579767268,4.9876286090038215,52.26264814046483
5.7991528657350075,9.736767337858378,2.2839870248951257,98.20594390263405
5.6201390308444985,2.5305798644368904,2.4653089048217582,47.5905418889015
7.925062936590711,3.4175944880577926,4.871251388711466,70.23716732890179
8.314464843218719,5.1789717929796595,7.17723214118068,91.04235834727453
8.44860085037112,0.9201666778269713,7.101741689029836,61.540795213362784
1.8615593265084962,1.7254576571376612,4.730342082631244,33.715467153891346
9.50307558315915,9.379668313463768,4.719171316035201,117.82749447498857
3.7887766957319355,2.920684898133168,5.548186489085581,52.244460537116666
0.7542698092119893,6.459068204271311,0.41491263120872146,49.4752945603733
8.167560744559188,9.37405349143796,5.235545103506088,113.99525272882073
7.795417386681619,3.9797217944621632,4.454224470882431,72.4023955206089
8.208382762358076,8.49927109321364,4.645083339933235,106.26367872172749
8.034283529153361,9.449282851628302,2.8991030805537967,106.97942331967296
2.80982153361229,9.27481644140033,3.0085836378929907,85.18875213793044
6.8364021961420685,2.5644369393283775,8.46357908725775,70.68740462164017
4.898771002398239,8.916841176956492,6.762563421380672,102.3006625124304
9.055377364537499,1.6763252612215573,5.442984140350857,64.28473870775346
3.490654299061182,4.019753490888674,0.5230912204239013,43.67016529373715
7.960651460131288,7.631132308208528,4.361821031854621,98.34599509354872
6.612320902608805,7.466771850227653,9.330670780690989,106.70869890410177
1.781592478762417,1.6307549489013984,4.001089475359461,30.54492298343784
8.49679870119801,4.84259744936577,1.1260212736553998,71.26344077131863
7.202046673922325,9.262205906857726,9.274401848572039,121.4668335894095
3.488579218461921,7.070907751799055,0.15780692374933514,63.92409190768908
1.4282458880215787,5.146398513228957,1.3899321515136398,45.90756959922993
0.023716340073168807,4.747644695283455,1.8572932756431215,38.90025805420622
6.466266214271074,2.831800235126302,0.40698351407784883,46.90861704520196
4.421811257766329,1.5594578915116986,4.661658681386091,42.58842631580548
8.936039370308272,4.2191092366742,1.9954673799596878,71.26432427783155
9.851845084341962,8.850284565779916,0.9129407899923758,104.09819466780439
4.665362118264346,4.995592958239316,4.33282795556325,66.62908304742234
6.265607217488495,1.1048293231852346,9.317995223443356,60.750219802580695
9.063272985014386,8.506681819661793,9.92624078427469,125.57858703051417
8.323047753889268,6.560284039978259,4.8854387835963164,93.87049564619383
3.2433367439721774,8.142603777771816,1.9761890986846653,75.90014071634542
0.10538300415666946,0.44747185511147314,9.302608322231993,31.461659969102968
1.9825730987517431,7.8879875574699465,4.938383263990593,77.96135508926838
8.512643979590294,8.169040894280009,6.566881067172528,110.93450537983881
9.013364023286917,1.8363033120402028,5.385838642979165,65.06509520636658
3.6856126850108515,3.850116455858882,1.5565708987356675,46.36297862726258
5.947996642787507,6.160858826091849,1.3972824961426256,71.10984584222085
8.609873940640135,0.06777510404227471,7.817756810879573,58.367191923495184
3.7996500989057367,8.539133755496936,1.7942547194657554,80.35530084249876
9.702384711416537,6.4644571960205415,2.8089159305717137,92.48748700952508
0.15905567037562407,6.0515366210514205,9.174395695292544,70.52016611474008
6.256501535376827,2.4217885723602803,1.2956240578703726,45.86539832164039
9.129075838989243,7.248219750647369,2.438819875041406,94.57030123561279
8.781572733641598,1.9745217760878342,1.2520636272273966,52.70413424886342
4.657292805655978,6.162623392523981,9.050184367356813,88.91808807236222
9.879589553424102,1.410280601818219,1.0192892305017676,52.448190117929244
1.122869513521112,4.9856382505828725,5.416566724748968,55.640645982411456
5.764167316293843,7.36101253939066,9.893853821131033,104.26531850430311
3.463163103139456,1.3651814062039347,2.4346769278298295,30.712953039474854
5.555964652586152,3.3548443972018207,3.8194453786282203,57.16610552664201
5.05592907526757,1.8725180899395,7.278820081724571,55.16780317582049
3.345710614357127,8.994579765460703,6.167718960748544,94.84805769789907
0.9793053110587568,5.799660045449664,2.5005736415884483,52.01656248714802
8.969471821423147,5.274756352294848,1.2976360161601275,76.69408980023691
0.8134536182851348,4.016969535172646,5.0625552184958575,46.560266874836636
7.166762130180878,0.11224213075674228,3.152132536588467,38.90914104578611
5.743476764886733,6.961977250468961,1.899801344354285,77.40715184589251
7.745625339839409,4.703796788887113,4.023779238517324,75.9804165971194
1.8727097687716976,3.2517038566096748,6.044881748205693,48.38741131597159
5.511707214767655,4.106488798778506,1.90037168239378,56.4933654977015
7.774509522064284,8.274583377970217,2.072160161038844,95.23660221716518
5.852868039069435,7.466720896360634,2.9426260600256415,84.5063966108791
4.7848958015525245,7.477398886062312,7.781447206500609,94.82571702814812
8.924658919892805,6.2698419167053645,9.696125273257326,108.67590491628076
1.1466979695470525,1.2738133046314304,8.912745345522339,40.24172104717524
9.500129005105691,0.1898021029609387,1.571432536006231,44.043428349168025
9.518452978847336,1.3820847741172693,3.3715043808546863,57.86291847677428
2.589923817674059,3.1258017025896256,8.122358106056653,56.607381506993576
2.145479579162586,1.1547908301406484,1.891491828016676,22.33992961168491
3.869148962317659,3.4953000879396656,1.2153755180740267,43.58982301907037
3.1137448086295705,8.207932790569792,9.849249228318666,99.45825645346282
6.967083115686213,2.675787686043256,8.703468184124674,72.70925081742166
4.83637528042821,8.149777520135887,3.3138210807449306,86.33540700489884
5.500922989422418,9.943456137533481,8.274893742850203,116.43256614897464
0.26230074705128503,4.424206123269396,5.312312022949046,47.955581919938055
7.914176570022179,7.529261433767365,2.372219252344218,91.47819407349293
7.317760490358851,2.76920322529047,4.494395305225362,62.13865045414478
5.579276748713075,1.2800251198881996,0.1039143374762963,31.589025846498583
2.513161716354305,8.82002919011261,3.709650443067435,82.9218025254078
5.4704122605177705,6.787988557936046,0.5618070745001269,71.08299017112378
7.19809631625986,0.5136537800431928,9.916675856477488,62.13798929477425
0.5915136542530475,9.492659383471937,6.846865197173699,89.35526589283685
0.11686335817668425,0.49929418392372527,4.185528960700049,16.51909960227296
0.043305461174188986,8.475230217841878,1.3092340458862173,63.42753550724855
9.17697478127515,3.671140407267618,6.121249549734101,80.76963062517623
6.504805215759354,1.4217765271172578,1.3077316814780915,39.894851597292494
1.9010605945014603,8.596271182245118,0.017925047717648468,67.83191579687461
3.2718674501328957,9.701781110689929,6.1013389972799805,99.30395456720103
0.2217656443595617,5.012386624026767,3.2541085772224285,45.73609467729291
1.1176648971487702,0.4212168909984504,1.9617962609038309,13.304566608295726
3.4719764470077874,1.0515395447721243,6.901454901028638,41.95304730452193
0.08852593286535093,0.1061161623858975,9.195228482947348,28.68260231700473
7.32210246502559,5.366943575510245,2.550274677863056,74.50783892226323
1.9238298671133425,9.56730783191913,8.106225963671749,98.98515218290254
3.6316593923795972,1.4390227553137191,1.2991032254028212,28.497106532922885
2.3212446363698067,7.298870570047356,5.726116500078687,77.55542203604678
3.769369459067863,2.4437889135617463,2.640823081400719,40.10646947540583
7.397353861807478,1.7085983391238702,9.266466587523892,69.34900358366868
3.039498162056157,5.585621755518436,5.529862268696569,67.84693174294338
8.500300325707016,9.21694370528579,3.9536920103989215,110.38088327102535
0.24291880158122003,7.9755877952394645,0.01010609555223807,56.83110805965785
8.520042577598415,7.217618118997908,2.056662820502362,90.77348560488612
9.222049470666175,4.33882929882086,9.30674774435652,95.18024620748028
9.002376049145564,7.314822134043829,1.7239595192894663,92.38513769275745
5.596426080495515,5.705830606468586,2.980507775476476,71.26804189369159
2.5056108424174672,6.318113003187756,4.120206555685273,66.60985405903998
3.9968135646630154,7.513008690922529,7.031057737488384,89.67148830757492
6.398304333713979,4.809611311320476,2.068217530259473,65.46514910487767
2.1229460635326847,5.972989509163913,6.4573247505401135,69.67468506989847
0.03196270823409675,4.47294427572849,0.8427506129252316,33.96671260181151
4.775725171445026,7.010780067825091,9.916320323778411,97.92732213189097
5.687680076535868,9.95469801872106,0.9035618954784952,95.14429212362637
2.6984263031959097,8.591317326441162,7.501523764059767,93.43749779005108
6.89432905337577,0.5820015519084432,6.507881846632574,51.1749726167599
2.3402467528777304,2.500763665025003,4.927288049550857,41.64819681533851
8.556264597589658,0.08030894125404364,9.470879695386886,63.1998600652976
2.530519075082809,4.965101784685874,8.710486122073565,71.00924715935305
4.154844002053554,5.792909965937021,2.1901149650764107,63.7400906650026
3.0616076913660972,4.511605050736014,3.622825169882302,54.69614163026339
1.5252254311716396,0.29498580677158937,7.25088499228204,29.918457348933803
0.21026195556260063,4.143992516445203,3.561362642371304,40.53308336448074
2.5651991699326415,1.9758972710547107,8.36909751939259,49.19937013529131
8.625640223817486,0.4770077904544312,1.8183289435316474,43.296602259045905
6.584422251156336,0.31289135842923255,9.446827771709444,56.8684118287583
3.93423538796009,4.086142570425868,3.666602138655226,55.33974596078711
7.1782803964658095,1.7200755251727629,8.815852804481782,67.20120867551792
9.382768059251115,1.8976128125807734,3.637550108942781,61.727012251898216
2.4138316441702723,8.049002428007714,8.186436855174925,90.55765413825986
3.09417460122189,5.688703082392285,7.5056939706837955,74.71470189368495
8.688317661715391,5.108361749920052,2.9252518149657103,79.28755834119906
0.4297563252776415,3.491861719887097,2.1013437570259477,32.46608861139809
7.024073405778544,9.759736906208811,0.9991297308174429,99.41184115902819
2.589919726224884,2.9982451511993577,4.055918939186714,43.515151780855184
4.556644515194847,6.499271467548009,4.991803062123955,78.69688751998731
8.039822669122952,1.5827429595067732,8.52331865581239,68.80844736047639
2.0097862324479285,8.290825472834378,7.960044590812819,89.95505701207081
3.848933447173204,2.71763874670256,7.823659885191518,57.89018467118529
3.776535076066101,4.138535210553039,3.5838957375949008,54.827573990920385
5.22786170765737,1.068704850306409,9.552474387083477,57.049803944024774
3.649034598477585,6.122674260035856,9.026825094018111,84.53533349621567
1.0401812890530215,9.965851574679986,3.8327285224096217,85.41987174620084
5.179694851877451,7.154401505756267,4.293124311379293,83.67896288194154
5.937192595765453,0.5130484220599452,9.10294165188118,54.64893429312497
3.4382376319887573,9.208981321652614,5.994634921525379,96.19972454409945
1.4916709269880501,0.6876880718100054,0.790846444023322,13.153039542692204
7.780315058037592,9.703240866713234,0.9607265081455885,101.92612582357978
9.14322881121889,6.454425082510356,1.7905163961392312,87.12544001086574
0.6934752943306355,2.189015299147367,8.813433338400582,44.537308286555856
6.170062767215399,7.070122216907901,3.6330421363647436,85.07023299631113
0.9750661918753933,8.482169585842472,0.819545413583328,65.73408810914887
1.4049633750863044,6.101102685745251,9.430216870977471,76.61822291349438
5.153274235066676,1.4857525894944668,6.601981496689136,50.81930955679538
8.856623909272791,4.264541836493494,2.5410208500362264,72.90135104265431
4.1831617112364885,9.382234940697282,5.251597586871721,98.16308419044209
3.9664290644497155,1.6038661580802294,6.038902792942441,45.20948774318779
8.038346792244417,9.204935224607496,7.8751391386563245,120.2133511571991
6.443397461915625,0.19035305224721633,2.1334661356305573,33.50645962028469
3.198718467117243,0.23396502187498558,6.281844911435067,33.27816375589907
7.734791978883132,2.3560647764752183,7.469399010826315,69.83981838333801
7.9577422705304794,7.291573344134056,9.905660862299142,112.58896507795774
9.902595438620933,2.003200280911912,9.532251513380988,82.22953826101008
6.616475569998709,8.32679368188776,4.150516207296145,97.2050066750976
5.571076491726551,3.663055411449163,5.283412154934344,63.77593031185337
2.276545744812336,8.39870509457894,3.4767502246987094,78.32736931539804
6.456829796243261,8.189026902235067,0.6389198995127376,85.06726719915673
4.925141566922182,6.313859056457928,9.923201308610338,93.66718358872524
4.455322594371006,1.4382380101339554,4.031845457534137,39.984492821024126
4.0053821127691025,3.90866138586226,0.07899055939613264,43.61912983030062
2.7964391198629768,5.289836787360713,7.189506813316186,69.78313443092546
5.729804895074927,4.833659658819749,5.723033758661062,73.92393846802113
5.2917063051644515,9.667060921818118,4.433077602054041,102.13548447954675
0.25645704312062256,3.6274332986679414,5.031097514946559,41.51115380799776
9.015498235746794,9.63070272863582,0.5163520619871276,105.02596822939928
5.017036586645565,8.045600035296586,6.572577941079469,96.10508041689675
6.9868629138626295,7.1974920796479145,9.346811745821293,106.3703314504498
8.050423628039033,4.910079493528343,6.198719696963963,85.16841005774643
7.063010731477811,6.166771995673854,9.080790917814735,98.66181964907243
